  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
    68   74.92262      0.6316211E-02   0.000000     -0.1371293E-02 -0.8303877E-06   0.000000       0.000000       0.000000      0.1263800E-02   0.000000      0.1263800E-02   0.000000      0.1263800E-02   0.000000      0.3000000E-03  0.1083230E-03  0.1916770E-03 -0.5202002E-14   228.0799      -78.07990    
    69   74.92049      0.6315446E-02   0.000000     -0.2129389E-02 -0.7651393E-06   0.000000       0.000000       0.000000      0.1263593E-02   0.000000      0.1263593E-02   0.000000      0.1263593E-02   0.000000      0.2400000E-02  0.8665612E-03  0.1533439E-02 -0.6674457E-14   228.0799      -78.07990    
    70   74.91706      0.6314665E-02   0.000000     -0.3428916E-02 -0.7810524E-06   0.000000       0.000000       0.000000      0.1263384E-02   0.000000      0.1263384E-02   0.000000      0.1263384E-02   0.000000      0.6000000E-02  0.2166313E-02  0.3833687E-02  0.5625708E-14   228.0799      -78.07990    
    71   74.91421      0.6313818E-02   0.000000     -0.2850903E-02 -0.8466990E-06   0.000000       0.000000       0.000000      0.1263195E-02   0.000000      0.1263195E-02   0.000000      0.1263195E-02   0.000000      0.4400000E-02  0.1588555E-02  0.2811445E-02  0.2398689E-14   228.0799      -78.07990    
    72   74.91190      0.6312889E-02   0.000000     -0.2309101E-02 -0.9292395E-06   0.000000       0.000000       0.000000      0.1263069E-02   0.000000      0.1263069E-02   0.000000      0.1263069E-02   0.000000      0.2900000E-02  0.1046962E-02  0.1853038E-02  0.7083743E-14   228.0799      -78.07990    
    73   74.90954      0.6311869E-02   0.000000     -0.2361582E-02 -0.1019757E-05   0.000000      0.2000000E-03   0.000000      0.1262970E-02   0.000000      0.1262970E-02   0.000000      0.1262970E-02   0.000000      0.3600000E-02  0.1299631E-02  0.2300369E-02  0.3461641E-14   228.0799      -78.07990    
    74   74.90694      0.6310790E-02   0.000000     -0.2597432E-02 -0.1078720E-05   0.000000       0.000000       0.000000      0.1262828E-02   0.000000      0.1262828E-02   0.000000      0.1262828E-02   0.000000      0.3700000E-02  0.1335683E-02  0.2364317E-02  0.8946836E-14   228.0799      -78.07990    
    75   74.90405      0.6309715E-02   0.000000     -0.2885940E-02 -0.1075525E-05   0.000000       0.000000       0.000000      0.1262603E-02   0.000000      0.1262603E-02   0.000000      0.1262603E-02   0.000000      0.4500000E-02  0.1624412E-02  0.2875587E-02 -0.4483610E-14   228.0799      -78.07990    
    76   74.90112      0.6308658E-02   0.000000     -0.2938309E-02 -0.1056904E-05   0.000000      0.2000000E-03   0.000000      0.1262348E-02   0.000000      0.1262348E-02   0.000000      0.1262348E-02   0.000000      0.5200000E-02  0.1877017E-02  0.3322983E-02  0.3693877E-14   228.0799      -78.07990    
    77   74.89819      0.6307573E-02   0.000000     -0.2921420E-02 -0.1085085E-05   0.000000       0.000000       0.000000      0.1262139E-02   0.000000      0.1262139E-02   0.000000      0.1262139E-02   0.000000      0.4600000E-02  0.1660366E-02  0.2939634E-02 -0.8202857E-14   228.0799      -78.07990    
    78   74.89531      0.6306442E-02   0.000000     -0.2885020E-02 -0.1130918E-05   0.000000       0.000000       0.000000      0.1261950E-02   0.000000      0.1261950E-02   0.000000      0.1261950E-02   0.000000      0.4500000E-02  0.1624200E-02  0.2875800E-02  0.1334870E-14   228.0799      -78.07990    
    79   74.89239      0.6305277E-02   0.000000     -0.2920806E-02 -0.1165036E-05   0.000000       0.000000       0.000000      0.1261749E-02   0.000000      0.1261749E-02   0.000000      0.1261749E-02   0.000000      0.4600000E-02  0.1660222E-02  0.2939778E-02 -0.9994176E-15   228.0799      -78.07990    
    80   74.88988      0.6304114E-02   0.000000     -0.2503977E-02 -0.1162494E-05   0.000000      0.2000000E-03   0.000000      0.1261527E-02   0.000000      0.1261527E-02   0.000000      0.1261527E-02   0.000000      0.4000000E-02  0.1443613E-02  0.2556388E-02  0.2756692E-14   228.0799      -78.07990    
    81   74.88818      0.6303017E-02   0.000000     -0.1703762E-02 -0.1096918E-05   0.000000      0.1000000E-02   0.000000      0.1261292E-02   0.000000      0.1261292E-02   0.000000      0.1261292E-02   0.000000      0.4000000E-02  0.1443567E-02  0.2556433E-02 -0.8644127E-14   228.0799      -78.07990    
    82   74.88955      0.6302144E-02   0.000000      0.1374473E-02 -0.8730227E-06   0.000000      0.4800000E-02   0.000000      0.1261054E-02   0.000000      0.1261054E-02   0.000000      0.1261054E-02   0.000000      0.6000000E-02  0.2165345E-02  0.3834655E-02 -0.1387128E-13   228.0799      -78.07990    
    83   74.88912      0.6301544E-02   0.000000     -0.4316145E-03 -0.5998662E-06   0.000000      0.2200000E-02   0.000000      0.1260819E-02   0.000000      0.1260819E-02   0.000000      0.1260819E-02   0.000000      0.3800000E-02  0.1371395E-02  0.2428605E-02 -0.3501106E-14   228.0799      -78.07990    
    84   74.88666      0.6301062E-02   0.000000     -0.2467556E-02 -0.4821995E-06   0.000000      0.2000000E-03   0.000000      0.1260584E-02   0.000000      0.1260584E-02   0.000000      0.1260584E-02   0.000000      0.3900000E-02  0.1407454E-02  0.2492546E-02  0.4019354E-14   228.0799      -78.07990    
    85   74.88374      0.6300582E-02   0.000000     -0.2919891E-02 -0.4806223E-06   0.000000       0.000000       0.000000      0.1260365E-02   0.000000      0.1260365E-02   0.000000      0.1260365E-02   0.000000      0.4600000E-02  0.1660007E-02  0.2939993E-02  0.2571728E-15   228.0799      -78.07990    
    86   74.88056      0.6300025E-02   0.000000     -0.3172168E-02 -0.5567764E-06   0.000000       0.000000       0.000000      0.1260195E-02   0.000000      0.1260195E-02   0.000000      0.1260195E-02   0.000000      0.5300000E-02  0.1912530E-02  0.3387470E-02 -0.1377587E-14   228.0799      -78.07990    
    87   74.87916      0.6299296E-02   0.000000     -0.1403790E-02 -0.7285009E-06   0.000000       0.000000       0.000000      0.1260181E-02   0.000000      0.1260181E-02   0.000000      0.1260181E-02   0.000000      0.4000000E-03  0.1443369E-03  0.2556631E-03  0.4692535E-14   228.0799      -78.07990    
    88   74.87684      0.6298379E-02   0.000000     -0.2323757E-02 -0.9173622E-06   0.000000       0.000000       0.000000      0.1260219E-02   0.000000      0.1260219E-02   0.000000      0.1260219E-02   0.000000      0.2950000E-02  0.1064455E-02  0.1885545E-02  0.2192907E-14   228.0799      -78.07990    
    89   74.87359      0.6297354E-02   0.000000     -0.3243572E-02 -0.1025157E-05   0.000000       0.000000       0.000000      0.1260102E-02   0.000000      0.1260102E-02   0.000000      0.1260102E-02   0.000000      0.5500000E-02  0.1984495E-02  0.3515505E-02  0.7716917E-14   228.0799      -78.07990    
